Date,Date_Time,Num_Coins,Reported_Hash,Calculated_Hash,Diff
2021-11-26,12:26:10.159959,674090.58795463,31,53,2972.431723810034
2021-11-26,16:00:24.887102,680960.60966153,31,39,6870.021706899977
2021-11-26,16:15:33.154122,680960.60966153,31,19,0.0
2021-11-26,16:30:41.487656,681506.71664904,31,24,546.1069875099929
2021-11-26,16:45:49.961823,681624.32114161,31,24,117.60449257004076
2021-11-26,17:00:58.400775,682046.78383966,31,29,422.4626980499597
2021-11-26,17:16:06.785235,682248.22017893,31,24,201.43633926997427
2021-11-26,17:31:15.044859,682528.75939871,31,0,280.53921978001017
2021-11-26,20:25:27.965293,682528.75939871,31,0,0.0
2021-11-26,20:40:36.212479,682631.08003363,31,5,102.32063492003364
2021-11-26,21:03:00.873702,683776.95449353,31,44,1145.874459899962
2021-11-26,21:18:09.433605,684123.88144272,31,53,346.92694918997586
2021-11-26,21:33:17.683713,684379.63750296,31,44,255.75606024009176
2021-11-26,21:48:26.457886,684819.96496607,31,39,440.3274631099776
2021-11-26,22:03:34.843774,686709.76721041,31,34,1889.8022443399527
2021-11-26,22:18:43.327479,686896.17593515,30,19,186.4087247400312
2021-11-26,22:33:52.228353,687190.05441504,31,39,293.87847988994326
2021-11-26,22:49:01.192668,688320.34552542,29,53,1130.291110380087
2021-11-26,23:04:09.618128,689895.5950247,30,39,1575.2494992800057
2021-11-26,23:19:18.068636,690648.35414411,27,48,752.7591194099514
2021-11-26,23:34:27.145820,691578.54653198,31,34,930.1923878700472
2021-11-26,23:49:35.427620,692657.74148424,31,44,1079.1949522600044
2021-11-27,00:04:44.134152,692920.83831362,31,39,263.09682937990874
2021-11-27,08:11:19.815375,694413.59284843,30,0,1492.754534810083
2021-11-27,08:26:28.455907,694413.59284843,31,19,0.0
2021-11-27,08:41:37.097003,695046.08525029,30,63,632.4924018599559
2021-11-27,08:56:46.048389,696722.50596981,31,53,1676.420719519956
2021-11-27,09:11:54.417531,697104.57089382,31,19,382.0649240100756
2021-11-27,09:27:03.008069,697345.63384527,29,24,241.0629514500033
2021-11-27,09:42:11.657661,697484.21085453,33,15,138.57700925995596
2021-11-27,09:57:20.563898,697542.13448182,33,5,57.92362729005981
2021-11-27,10:12:29.663155,697890.45910729,31,24,348.32462546997704
2021-11-27,10:27:38.052115,698143.01958532,31,44,252.56047803000547
2021-11-27,10:42:46.566561,698310.80166848,31,24,167.7820831600111
2021-11-27,10:57:55.232147,699359.09920705,31,15,1048.297538570012
2021-11-27,11:13:03.547004,699827.37680146,30,39,468.2775944099994
2021-11-27,11:28:12.703280,700356.3736822,31,44,528.9968807399273
2021-11-27,11:43:21.555356,700356.3736822,31,24,0.0
2021-11-27,11:58:29.891193,700601.50244944,31,19,245.1287672399776
2021-11-27,12:13:38.540530,700712.70704976,31,24,111.20460032008124
2021-11-27,13:43:01.714001,700895.28746666,30,0,182.58041689998936
2021-11-27,13:58:10.148783,700895.28746666,31,5,0.0
2021-11-27,14:13:18.645954,701251.70039387,30,5,356.4129272099817
2021-11-27,14:28:27.402102,701421.17874647,31,44,169.4783526000101
2021-11-27,14:43:35.737712,702179.0592527,31,39,757.8805062299361
2021-11-27,14:58:44.427116,702559.33642824,31,29,380.2771755401045
2021-11-27,15:13:52.776215,703141.28074847,31,29,581.9443202299299
2021-11-27,15:29:01.648833,703781.13030014,31,29,639.8495516700204
2021-11-27,15:44:10.296940,703905.08007105,31,19,123.9497709099669
2021-11-27,15:59:19.214334,703999.04289119,31,10,93.96282014006285
2021-11-27,21:14:33.781572,704114.76463025,28,29,115.72173906001262
2021-11-27,21:29:44.133931,704235.96669119,31,15,121.20206093997696
2021-11-27,21:44:52.144961,704483.99462624,31,15,248.02793504996225
2021-11-27,22:00:00.463978,705843.26427604,31,48,1359.2696498000296
2021-11-27,22:15:08.836616,707060.86018584,30,44,1217.5959098000312
2021-11-27,22:30:17.539434,707380.69446558,29,44,319.8342797399964
2021-11-27,22:45:26.333606,708382.82219115,30,48,1002.127725569997
2021-11-27,23:00:34.486845,708996.82009068,31,24,613.9978995299898
2021-11-27,23:15:42.917828,709450.59738619,31,19,453.77729550993536
2021-11-27,23:30:51.491178,709627.64080113,31,34,177.04341494000982
2021-11-27,23:45:59.936723,710016.97938858,31,24,389.33858744998
2021-11-28,00:01:08.611928,711038.22193855,31,44,1021.2425499700475
2021-11-28,00:16:21.260205,712212.88798181,31,39,1174.6660432600183
2021-11-28,00:31:29.692984,712647.20709597,31,29,434.3191141600255
2021-11-28,00:46:38.079859,712939.1774004,31,39,291.9703044299968
2021-11-28,08:34:18.236447,714545.45254646,29,0,1606.2751460599247
2021-11-28,08:49:26.785195,714851.47416152,31,0,306.0216150600463
2021-11-28,09:04:35.429719,714977.74765871,30,29,126.2734971899772
2021-11-28,09:19:43.656633,714977.74765871,30,29,0.0
2021-11-28,09:34:52.134988,715703.74107808,30,29,725.9934193700319
2021-11-28,09:50:00.578398,715703.74107808,30,19,0.0
2021-11-28,10:05:13.446281,715821.48648852,30,10,117.745410440024
2021-11-28,10:20:21.863635,716512.08298354,30,44,690.5964950199705
2021-11-28,10:35:30.363624,717321.68084189,31,48,809.5978583500255
2021-11-28,10:50:38.661393,718210.09443223,31,44,888.4135903399438
2021-11-28,11:05:47.024227,719522.07984313,31,58,1311.9854108999716
2021-11-28,11:20:55.367357,720566.75152375,31,44,1044.6716806200566
2021-11-28,11:36:03.925050,721343.42551206,31,29,776.6739883100381
2021-11-28,11:51:12.219574,722413.0418393,31,29,1069.616327239899
2021-11-28,12:06:21.042524,722688.14915707,31,48,275.1073177700164
2021-11-28,12:21:33.539160,724262.99625241,31,19,1574.847095340025
2021-11-28,12:36:41.796073,724836.59565795,31,24,573.599405540037
2021-11-28,12:51:50.370988,724926.15775397,31,29,89.56209601997398
2021-11-28,13:06:58.744503,726274.38937831,31,39,1348.23162433994
2021-11-28,13:22:07.328226,727056.53280869,31,44,782.1434303800343
2021-11-28,13:40:59.467848,727606.92880428,29,39,550.3959955900209
2021-11-28,13:56:10.656052,728180.76491211,30,19,573.8361078300513
2021-11-28,14:11:19.080624,728557.31136456,30,10,376.5464524499839
2021-11-28,14:26:27.586696,728557.31136456,30,39,0.0
2021-11-28,14:41:35.981836,729248.4326413,30,29,691.1212767399848
2021-11-28,14:56:44.423804,729248.4326413,30,24,0.0
2021-11-28,15:11:52.769124,729248.4326413,30,24,0.0
2021-11-28,15:27:01.232867,729248.4326413,30,19,0.0
2021-11-28,15:42:09.625656,729546.24529155,30,19,297.8126502499217
2021-11-28,15:57:17.966431,729870.55096384,30,29,324.30567229003645
2021-11-28,18:11:47.942966,731104.41539183,30,0,1233.8644279900473
2021-11-28,18:26:56.315593,731104.41539183,31,10,0.0
2021-11-28,18:42:04.779365,731599.22476078,31,29,494.8093689499656
2021-11-28,18:57:14.824343,731599.22476078,30,34,0.0
2021-11-28,19:12:23.136590,731809.00345788,31,34,209.77869710000232
2021-11-28,19:27:31.557613,732844.26810362,31,29,1035.2646457400406
2021-11-28,19:42:40.051931,733121.55604012,30,24,277.2879364999244
2021-11-28,19:57:48.391171,733645.22752878,30,29,523.6714886600384
2021-11-28,20:12:56.775206,734847.58097776,30,34,1202.3534489800222
2021-11-28,20:28:05.336865,735462.19541708,30,29,614.6144393199356
2021-11-28,20:43:13.726052,735718.68641803,30,29,256.4910009499872
2021-11-28,20:58:22.219177,735940.72843227,31,15,222.0420142400544
2021-11-28,21:13:30.703849,736061.85791035,28,29,121.12947807996534
2021-11-28,21:28:39.095045,737195.83837697,28,39,1133.9804666200653
2021-11-28,21:43:47.507290,738151.96652337,28,39,956.1281463999768
2021-11-28,21:58:55.923886,738447.95726204,31,39,295.9907386699924
2021-11-28,22:14:04.429911,739552.13925159,30,39,1104.1819895500084
2021-11-28,22:29:12.547627,740248.65495327,30,29,696.5157016799785
2021-11-28,22:44:21.455233,740610.76250926,30,19,362.1075559899909
2021-11-28,22:59:29.841301,740737.97193087,28,24,127.20942160999402
2021-11-28,23:23:48.257040,741403.7414344,27,15,665.7695035299985
2021-11-29,09:19:56.887726,741673.2472165,30,0,269.5057821000228
2021-11-29,09:35:05.323289,741673.2472165,31,10,0.0
2021-11-29,09:50:13.628880,742051.34891569,31,34,378.1016991899815
2021-11-29,10:05:21.757834,743402.16819962,31,53,1350.8192839300027
2021-11-29,10:20:30.189006,743697.32403176,31,53,295.155832140008
2021-11-29,10:35:38.311905,744583.15853018,31,63,885.8344984200085
2021-11-29,10:50:46.749241,745806.21680914,31,19,1223.0582789600594
2021-11-29,11:05:55.307958,746124.24044078,31,29,318.02363163989503
2021-11-29,11:21:03.609779,747027.24639394,31,58,903.0059531599982
2021-11-29,11:36:12.097877,748386.50581986,31,53,1359.259425920085
2021-11-29,11:51:20.221766,749391.35677174,31,29,1004.8509518799838
2021-11-29,12:06:28.546582,749602.53913078,31,29,211.1823590400163
2021-11-29,12:21:37.047543,749734.96542941,31,24,132.42629862995818
2021-11-29,12:36:45.195348,750307.75643857,31,19,572.7910091599915
2021-11-29,12:51:53.793163,750749.13762868,31,24,441.381190109998
2021-11-29,13:07:02.241156,750914.98765392,31,29,165.85002523998264
2021-11-29,13:22:10.423397,751917.64830988,31,39,1002.6606559600914
2021-11-29,13:37:18.898941,752175.45006458,31,48,257.80175469990354
2021-11-29,13:52:27.234411,752428.55511251,31,44,253.105047930032
2021-11-29,19:16:24.280246,753497.58519618,30,0,1069.030083670048
2021-11-29,19:31:32.797136,753523.3306602,31,29,25.74546401994303
2021-11-29,19:46:41.274631,753766.31354055,31,10,242.9828803499695
2021-11-29,20:01:49.894644,754102.66237431,31,34,336.3488337600138
2021-11-29,20:16:58.200420,754416.54205922,31,29,313.87968491006177
2021-11-29,20:32:06.722534,754729.35469332,30,39,312.81263409997337
2021-11-29,20:47:15.766518,755333.90901735,31,39,604.5543240299448
2021-11-29,21:02:24.290557,755755.04155514,31,53,421.1325377901085
2021-11-29,21:17:32.565863,755963.19269962,31,44,208.1511444799835
2021-11-29,21:32:41.380342,757105.63628128,31,34,1142.443581659929
2021-11-29,21:47:49.799899,757271.45135334,31,39,165.8150720599806
2021-11-29,22:02:58.172732,757365.09217998,26,39,93.64082664006855
2021-11-29,22:18:06.407491,757473.07923155,28,19,107.98705156997312
2021-11-29,22:33:14.898178,757597.49081745,28,10,124.41158590000124
2021-11-29,22:48:23.733730,757597.49081745,28,0,0.0
2021-11-30,07:37:20.271744,757623.10275505,30,5,25.611937599955127
2021-11-30,07:52:28.809276,758233.21051249,31,29,610.1077574400697
2021-11-30,08:07:37.172056,758677.14259945,31,24,443.9320869599469
2021-11-30,08:22:45.717418,758952.91778039,31,15,275.77518094005063
2021-11-30,08:37:54.138922,759335.7871816,31,24,382.8694012099877
2021-11-30,08:53:02.596072,759710.77160299,31,39,374.9844213899924
2021-11-30,09:08:11.115982,760421.55692887,31,34,710.785325880046
2021-11-30,09:23:19.742206,761093.34568871,30,34,671.7887598399539
2021-11-30,09:38:28.296660,761266.49644344,31,34,173.15075472998433
2021-11-30,09:53:36.682319,761489.38411123,31,24,222.88766779005527
2021-11-30,10:08:45.055084,761676.79992697,31,34,187.41581574000884
2021-11-30,10:23:53.293731,762302.4861625,31,24,625.6862355299527
2021-11-30,10:39:01.730842,762444.87179558,31,19,142.3856330800336
2021-11-30,10:54:10.106445,762850.16006033,31,15,405.2882647499209
2021-11-30,11:09:18.468620,762986.30674231,31,19,136.14668197999708
2021-11-30,11:24:26.918024,763075.01487686,31,24,88.70813455001917
2021-11-30,11:39:35.328050,763572.28710034,31,29,497.2722234800458
2021-11-30,11:54:43.731243,764187.40527319,31,34,615.1181728499942
2021-11-30,15:07:34.854117,764644.21889733,29,0,456.8136241399916
2021-11-30,15:22:43.239075,764854.37325959,31,19,210.15436226001475
2021-11-30,15:37:51.553538,765119.46798414,31,24,265.0947245500284
2021-11-30,15:52:59.931378,765386.38761907,31,15,266.91963492997456
2021-11-30,16:08:08.421204,765522.96514343,31,15,136.57752436003648
2021-11-30,16:23:16.928188,765636.10598815,31,15,113.14084471995012
2021-11-30,16:38:25.225004,765890.81256052,31,10,254.7065723700216
2021-11-30,19:41:58.071582,766864.4535478,31,10,973.6409872799412
2021-11-30,19:57:06.576386,767009.88017576,31,24,145.42662796005607
2021-11-30,20:12:14.980469,767305.23351776,31,19,295.3533419999294
2021-11-30,20:27:23.583584,767362.80669133,31,24,57.573173570097424
2021-11-30,21:05:59.433916,767455.45745863,29,0,92.6507672999287
2021-11-30,21:21:08.193927,767536.98958923,30,5,81.53213060006965
2021-11-30,21:36:16.753307,767735.82998141,30,19,198.8403921799036
2021-11-30,21:51:25.367923,768189.21545522,30,29,453.3854738100199
2021-11-30,22:06:33.746040,768778.9911798,31,34,589.7757245800458
2021-11-30,22:21:42.115112,769115.30420135,31,24,336.313021549955
2021-12-01,08:00:21.833134,769952.52823454,29,58,837.2240331900539
2021-12-01,08:15:30.265892,770137.49426678,31,15,184.9660322399577
2021-12-01,08:30:38.676623,770403.7152579,31,29,266.2209911199752
2021-12-01,08:45:47.057136,770403.7152579,30,15,0.0
2021-12-01,09:00:55.433715,770485.55967455,31,39,81.84441665001214
2021-12-01,09:16:04.421564,771555.3948767,31,53,1069.8352021500468
2021-12-01,09:31:13.047005,772151.09941507,31,29,595.704538370017
2021-12-01,09:46:21.579073,773077.85692148,31,34,926.7575064100092
2021-12-01,10:01:29.979648,773702.42102283,31,44,624.5641013499117
2021-12-01,10:16:38.241996,774098.60724285,31,29,396.18622002005577
2021-12-01,10:31:47.195330,774207.77252931,31,10,109.16528645996004
2021-12-01,10:46:55.753518,774279.30885128,30,15,71.53632197005209
2021-12-01,11:02:04.157973,774568.3744762,31,5,289.0656249199528
2021-12-01,11:17:12.624687,774843.94813155,31,5,275.57365535001736
2021-12-01,11:32:21.029851,774843.94813155,31,29,0.0
2021-12-01,11:47:29.499848,775466.38438128,31,34,622.4362497300608
2021-12-01,12:02:37.965935,775466.38438128,31,24,0.0
2021-12-01,12:17:46.506532,775775.58599385,31,44,309.2016125699738
2021-12-01,12:32:54.988764,777044.87661087,31,53,1269.2906170199858
2021-12-01,12:48:03.319475,777267.3957681,31,19,222.5191572300392
2021-12-01,14:02:44.278306,778592.05294261,31,53,1324.65717450995
2021-12-01,14:17:52.686511,780298.19249584,31,39,1706.139553230023
2021-12-01,14:33:01.159752,780703.78789287,31,15,405.59539703000337
2021-12-01,14:48:09.552071,781162.51739486,31,19,458.72950199001934
2021-12-01,15:03:17.977346,781361.29703086,31,24,198.77963599993384
2021-12-01,15:18:26.325214,782011.13724563,31,39,649.8402147700544
2021-12-01,15:33:34.749959,782011.13724563,31,24,0.0
2021-12-01,15:48:43.156185,782366.10872431,31,24,354.9714786799159
2021-12-01,19:37:22.969739,782620.7925834,30,0,254.683859090088
2021-12-01,19:52:31.493108,783418.167871,29,10,797.375287599978
2021-12-01,20:07:40.100716,783418.167871,29,15,0.0
2021-12-01,20:22:48.568230,783691.56448902,29,19,273.3966180200223
2021-12-01,21:06:46.764278,785324.418524,30,19,1632.854034979944
2021-12-01,21:21:55.223960,785649.06067468,32,19,324.6421506800689
2021-12-01,21:37:03.774684,786017.72783985,31,29,368.667165169958
2021-12-01,21:52:12.449364,787023.11928841,30,24,1005.391448559938
2021-12-01,22:07:21.093674,787543.10352188,29,34,519.9842334700515
2021-12-01,22:22:29.934626,788146.99653442,27,29,603.8930125399493
2021-12-01,22:37:38.375451,788146.99653442,29,29,0.0
2021-12-01,22:52:51.224791,788762.28096823,29,34,615.2844338100404
2021-12-02,08:04:01.738850,789134.62670121,31,0,372.3457329800585
2021-12-02,08:20:06.530834,789134.62670121,31,0,0.0
2021-12-02,08:35:14.648877,789194.43429782,31,0,59.807596609927714
2021-12-02,08:50:22.973846,789620.95243034,31,24,426.5181325200247
2021-12-02,09:05:31.508883,789939.26099815,31,29,318.30856780998874
2021-12-02,09:20:39.599323,789939.26099815,31,29,0.0
2021-12-02,09:35:48.036520,790180.40808174,31,39,241.14708359004
2021-12-02,09:50:56.450103,790470.52451345,31,24,290.11643170996103
2021-12-02,10:06:04.172638,790548.35987779,31,39,77.83536433998961
2021-12-02,10:21:12.545779,790744.70193224,31,34,196.34205445006955
2021-12-02,10:36:21.115616,790975.59033915,31,39,230.88840691000223
2021-12-02,10:51:28.998555,791146.56874017,31,39,170.97840101993643
2021-12-02,11:06:37.371939,791146.56874017,31,34,0.0
2021-12-02,11:21:46.035867,791675.60615968,31,15,529.037419510074
2021-12-02,19:25:03.916023,791760.77285898,29,29,85.16669929993805
2021-12-02,19:40:12.334083,791934.05932355,31,19,173.28646456997376
2021-12-02,19:55:20.707613,792161.95964359,31,24,227.90032004006207
2021-12-02,20:10:29.195878,792570.36694899,31,10,408.4073054000037
2021-12-02,20:25:42.150047,792758.28474899,31,15,187.91779999993744
2021-12-02,20:40:51.688111,793467.90102768,31,34,709.6162786900532
2021-12-02,20:56:00.065579,793700.02845644,31,24,232.1274287599372
2021-12-02,21:11:08.584759,793949.94952726,31,19,249.92107082006987
2021-12-02,21:26:16.893403,794488.07221884,31,29,538.122691579978
2021-12-02,21:41:25.377742,794709.69339797,30,29,221.6211791300448
2021-12-02,21:56:34.011006,795021.54012587,31,24,311.8467278999742
2021-12-02,22:11:42.507529,795021.54012587,30,24,0.0
2021-12-02,22:26:51.009788,795428.36394097,30,19,406.8238151000114
2021-12-02,22:41:59.525125,795802.61792453,29,19,374.2539835599018
2021-12-02,22:57:08.116163,796489.9196442,30,24,687.3017196700675
2021-12-03,07:55:46.956581,797075.19218794,30,0,585.2725437399931
2021-12-03,08:10:57.492641,797221.90149931,31,19,146.70931137003936
2021-12-03,08:26:07.887839,797444.86147647,31,24,222.9599771599751
2021-12-03,08:41:18.876229,798199.42977149,30,29,754.568295020028
2021-12-03,08:56:29.694441,798689.83196045,31,29,490.4021889599972
2021-12-03,09:11:40.064982,800007.60220569,31,19,1317.7702452399535
2021-12-03,09:26:50.246859,800703.31573935,31,19,695.7135336600477
2021-12-03,09:42:00.677602,800894.92386577,31,15,191.6081264199456
2021-12-03,09:57:11.182005,801104.68051284,31,15,209.7566470700549
2021-12-03,10:12:21.843602,801608.92655843,31,24,504.2460455899127
2021-12-03,10:27:31.995589,802220.25233922,31,39,611.3257807900663
2021-12-03,10:42:42.435562,802331.82421968,31,19,111.57188046001828
2021-12-03,10:57:52.960675,802761.09729991,31,19,429.2730802299921
2021-12-03,11:13:03.563936,803251.05464457,31,29,489.9573446599534
2021-12-03,11:28:14.100792,803538.40328481,31,19,287.3486402400304
2021-12-03,11:43:24.455854,803538.40328481,31,24,0.0
2021-12-03,11:58:34.884314,804149.30443773,31,24,610.9011529199779
2021-12-03,12:13:45.676255,804825.59015867,31,39,676.2857209399808
2021-12-03,12:28:56.279492,804825.59015867,31,58,0.0
2021-12-03,12:44:06.784054,805380.82299189,31,44,555.2328332200414
2021-12-03,13:06:28.124014,806074.69528525,31,10,693.8722933599493
2021-12-03,22:14:59.140739,806299.82433729,30,0,225.1290520400508
2021-12-03,22:30:10.535029,806558.45311742,31,24,258.6287801299477
2021-12-03,22:45:21.018803,806759.52238201,31,34,201.0692645900417
2021-12-03,23:00:31.338334,807237.62890619,31,44,478.1065241800388
2021-12-04,07:34:21.798098,807494.30059675,29,0,256.671690559946
2021-12-04,07:49:32.371005,807832.96673026,30,15,338.66613351006526
2021-12-04,08:04:42.799787,808582.46310266,30,48,749.4963723999681
2021-12-04,08:19:53.195678,809206.220046,30,58,623.7569433399476
2021-12-04,08:35:03.568509,809206.220046,30,24,0.0
2021-12-04,08:50:14.022459,809348.89988501,31,10,142.67983901000116
2021-12-04,09:05:24.403761,809773.36472721,30,24,424.4648422000464
2021-12-04,09:20:34.711375,810262.72918535,30,34,489.3644581399858
2021-12-04,09:35:45.257087,810487.72977226,31,34,225.00058690994047
2021-12-04,09:50:55.662089,811141.68889852,31,39,653.9591262600152
2021-12-04,10:06:06.185159,811141.68889852,31,39,0.0
2021-12-04,10:21:16.605885,811868.91727976,30,24,727.2283812400419
2021-12-04,10:36:26.909643,812015.11396606,31,34,146.1966862999834
2021-12-04,10:51:37.558194,812186.1610766,31,39,171.04711053997744
2021-12-04,11:06:47.951837,812666.26365448,31,15,480.1025778800249
2021-12-04,11:21:58.565583,812666.26365448,31,15,0.0
2021-12-04,15:36:34.641931,812946.1486501,30,0,279.88499561999924
2021-12-04,15:51:45.093590,813020.83692151,31,10,74.68827141006477
2021-12-04,16:06:55.526642,813526.87404319,31,19,506.0371216799831
2021-12-04,16:22:06.006695,814095.56886701,31,29,568.6948238199111
2021-12-04,16:37:16.359124,815016.25616638,31,44,920.6872993700672
2021-12-04,16:52:26.798374,815683.98928723,31,34,667.7331208499381
2021-12-04,17:07:37.240400,816010.89631576,31,34,326.90702853002585
2021-12-04,17:22:47.691466,816655.31372289,31,39,644.4174071300076
2021-12-04,17:37:58.515731,817725.48863948,31,44,1070.174916589982
2021-12-04,17:53:08.947865,818284.06258946,31,44,558.5739499800839
2021-12-04,18:08:19.261571,818872.3703806,31,39,588.3077911399305
2021-12-04,18:23:29.795511,819934.80954844,31,34,1062.439167840057
2021-12-04,18:38:40.220130,821058.1875093,31,34,1123.3779608599143
2021-12-04,18:53:50.755121,821564.3909089,31,29,506.20339959999546
2021-12-04,19:09:01.286802,822315.05008466,31,29,750.6591757599963
2021-12-04,19:24:11.809537,823847.69530523,31,34,1532.6452205700334
2021-12-04,19:39:24.309452,824280.69646064,31,24,433.0011554100784
2021-12-04,19:54:34.805026,824452.29416114,31,24,171.5977004999295
2021-12-04,20:09:45.176295,824944.36206661,31,29,492.0679054700304
2021-12-04,20:24:55.611874,825682.63829091,31,24,738.2762243000325
2021-12-04,20:41:08.432562,826010.72859686,31,19,328.09030594991054
2021-12-04,20:56:18.843258,826070.70846213,31,15,59.9798652700847
2021-12-04,21:11:29.266317,826339.58744184,31,15,268.8789797099307
2021-12-04,22:10:41.198049,826790.8209578,31,0,451.233515960048
2021-12-04,22:25:51.628318,826849.20606252,31,19,58.38510472001508
2021-12-04,22:41:02.194556,827112.68750322,31,29,263.48144070000853
2021-12-04,22:56:13.485008,827259.48545836,30,24,146.7979551400058
2021-12-04,23:11:23.872777,828282.54809839,31,29,1023.062640029937
2021-12-04,23:26:34.317540,828510.46081636,31,39,227.9127179699717
2021-12-04,23:41:44.920641,828680.86410857,31,24,170.40329221007414
2021-12-05,07:53:08.906778,828965.24487053,30,0,284.38076195993926
2021-12-05,08:08:19.419994,828965.24487053,31,5,0.0
2021-12-05,08:23:34.461782,829148.06410949,31,19,182.8192389600445
2021-12-05,08:38:44.974252,829276.83581694,31,24,128.77170744992327
2021-12-05,08:53:55.405844,829429.17727381,31,19,152.34145687008277
2021-12-05,09:09:05.979454,829666.95674543,31,15,237.779471619986
2021-12-05,13:44:11.953047,829951.8935707,30,5,284.9368252699496
2021-12-05,13:59:22.553403,829982.34972971,31,15,30.456159010063857
2021-12-05,14:14:32.901359,830469.9918394,31,24,487.6421096900012
2021-12-05,14:29:43.332574,832002.70726776,31,34,1532.715428359923
2021-12-05,14:44:54.302320,832998.58769577,30,34,995.8804280100156
2021-12-05,15:00:04.881227,833699.09060078,31,29,700.5029050100129
2021-12-05,15:15:15.295844,834197.09185997,31,24,498.0012591900304
2021-12-05,15:30:25.560340,835223.28659456,31,24,1026.1947345900116
2021-12-05,15:45:35.886022,835645.34136811,31,24,422.0547735500149
2021-12-05,16:00:48.245483,836013.44077693,31,24,368.0994088199223
2021-12-05,16:15:58.856638,837128.34074532,31,39,1114.8999683900038
2021-12-05,16:31:09.342043,837777.26949078,31,39,648.928745459998
2021-12-05,16:46:19.890461,838094.85663484,31,34,317.5871440600604
2021-12-05,17:01:30.348639,839895.06328827,29,39,1800.2066534300102
2021-12-05,17:16:40.821974,839895.06328827,31,34,0.0
2021-12-05,17:31:51.135060,840096.13746832,31,29,201.0741800499381
2021-12-05,17:47:01.546766,840791.79855661,31,44,695.6610882900422
2021-12-05,18:02:11.819253,841586.62370914,31,34,794.8251525299856
2021-12-05,18:17:22.784663,842263.62426321,31,19,677.0005540699931
2021-12-05,18:32:33.219937,842263.62426321,31,29,0.0
2021-12-05,18:51:08.097007,842881.13746684,31,24,617.513203629991
